date,Close,High,Low,Open,Volume
2022-08-29,159.0524444580078,160.55051089039753,157.514946518142,158.82575088680454,73314000.0
2022-08-30,156.61807250976562,160.21542318351743,155.4452332651624,159.79163221679283,77906200.0
2022-08-31,154.9524383544922,158.2639781293564,154.87359037905333,157.99786809208942,87991100.0
2022-09-01,155.6817626953125,156.13511973195193,152.43920566957192,154.3807937267726,74229900.0
2022-09-02,153.56275939941406,158.04713803269738,152.73487827783595,157.44593542420824,76957800.0
2022-09-03,153.56275939941406,158.04713803269738,152.73487827783595,157.44593542420824,76957800.0
2022-09-04,153.56275939941406,158.04713803269738,152.73487827783595,157.44593542420824,76957800.0
2022-09-05,153.56275939941406,158.04713803269738,152.73487827783595,157.44593542420824,76957800.0
2022-09-06,152.30125427246094,154.82432967651317,151.47337297526548,154.21327658173306,73714800.0
2022-09-07,153.71063232421875,154.41038374001005,151.39451980442465,152.58707487686897,87449600.0
2022-09-08,152.23226928710938,154.1048600544352,150.47792793917256,152.40966597426606,84923800.0
2022-09-09,155.1002960205078,155.54381783971746,152.51808828805244,153.22770515232838,68028800.0
2022-09-10,155.1002960205078,155.54381783971746,152.51808828805244,153.22770515232838,68028800.0
2022-09-11,155.1002960205078,155.54381783971746,152.51808828805244,153.22770515232838,68028800.0
2022-09-12,161.07284545898438,161.8908761917481,157.00242258515337,157.28823330445064,104956000.0
2022-09-13,151.62118530273438,158.2245492067868,151.15796283866058,157.59378043168627,122656600.0
2022-09-14,153.07000732421875,154.83419910445642,151.39452892998074,152.55750291983105,87965400.0
2022-09-15,150.17239379882812,153.00101060134492,149.19668199140034,152.41950862141564,90481100.0
2022-09-16,148.52647399902344,149.167108171916,146.23007742711988,149.0291279719984,162278800.0
2022-09-17,148.52647399902344,149.167108171916,146.23007742711988,149.0291279719984,162278800.0
2022-09-18,148.52647399902344,149.167108171916,146.23007742711988,149.0291279719984,162278800.0
2022-09-19,152.251953125,152.33080110123336,146.94955831205283,147.15652109079085,81474200.0
2022-09-20,154.6370391845703,155.80002796923935,150.8721425262803,151.18751937449895,107689800.0
2022-09-21,151.50291442871094,156.4505157277147,151.38464998799563,155.07069875161233,101696800.0
2022-09-22,150.5370635986328,152.24210790592508,148.73345555804372,150.18225521296424,86652500.0
2022-09-23,148.26036071777344,149.28536935652284,146.41733629369975,149.00940896271652,96029900.0
2022-09-24,148.26036071777344,149.28536935652284,146.41733629369975,149.00940896271652,96029900.0
2022-09-25,148.26036071777344,149.28536935652284,146.41733629369975,149.00940896271652,96029900.0
2022-09-26,148.595458984375,151.55219019297488,147.48175208341434,147.50146783564452,93339400.0
2022-09-27,149.5711669921875,152.48848166353116,147.78727494625255,150.5370433245279,84442700.0
2022-09-28,147.6788787841797,148.46734352386844,142.75099295951767,145.5106120290712,146691400.0
2022-09-29,140.42503356933594,144.603886261403,138.65099162276434,143.99283321708396,128138200.0
2022-09-30,136.20675659179688,141.03609356030535,136.0096441732016,139.2423359620473,124925300.0
2022-10-01,136.20675659179688,141.03609356030535,136.0096441732016,139.2423359620473,124925300.0
2022-10-02,136.20675659179688,141.03609356030535,136.0096441732016,139.2423359620473,124925300.0
2022-10-03,140.3954620361328,141.00653009557303,135.70412021518845,136.2166245441246,114311700.0
2022-10-04,143.99282836914062,144.11109281535886,142.17935497441533,142.93825359464822,87830100.0
2022-10-05,144.2884979248047,145.2543744211321,140.94739177527688,141.99211625326663,79471000.0
2022-10-06,143.33248901367188,145.41205756578128,143.12552621752397,143.7070131726072,68402200.0
2022-10-07,138.06948852539062,141.03608513942643,137.43871980031912,140.4841493461153,85925600.0
2022-10-08,138.06948852539062,141.03608513942643,137.43871980031912,140.4841493461153,85925600.0
2022-10-09,138.06948852539062,141.03608513942643,137.43871980031912,140.4841493461153,85925600.0
2022-10-10,138.39474487304688,139.84354452092543,136.5714361256321,138.39474487304688,74899000.0
2022-10-11,136.97552490234375,139.31135326076313,136.22649159037823,137.88225418694904,77033700.0
2022-10-12,136.34471130371094,138.33558094843937,136.1673146717475,137.12332551389028,70433700.0
2022-10-13,140.92767333984375,141.51901056988928,132.4319886081597,133.04305662953354,113224000.0
2022-10-14,136.3842010498047,142.43564549015315,136.19693894361637,142.22866762575632,88598000.0
2022-10-15,136.3842010498047,142.43564549015315,136.19693894361637,142.22866762575632,88598000.0
2022-10-16,136.3842010498047,142.43564549015315,136.19693894361637,142.22866762575632,88598000.0
2022-10-17,140.35604858398438,140.83897177317823,138.24691403880277,139.035378783641,85250900.0
2022-10-18,141.67672729492188,144.58417712557898,138.5820153837327,143.39163709489873,99136600.0
2022-10-19,141.7851104736328,142.8593858144363,139.45914810857732,139.6464101482739,61758300.0
2022-10-20,141.3218994140625,143.7858421579012,140.59256694794956,140.95724070036255,64522000.0
2022-10-21,145.14593505859375,145.71757154709675,140.59255890223196,140.80938705437833,86548600.0
2022-10-22,145.14593505859375,145.71757154709675,140.59255890223196,140.80938705437833,86548600.0
2022-10-23,145.14593505859375,145.71757154709675,140.59255890223196,140.80938705437833,86548600.0
2022-10-24,147.29452514648438,148.06327424087988,143.89428645377873,145.06712585230207,75981900.0
2022-10-25,150.142822265625,150.2906678641537,147.20580651383366,147.92527363612152,74732300.0
2022-10-26,147.1959686279297,149.79789197212497,145.90484979505857,148.7827486054812,88194300.0
2022-10-27,142.71156311035156,146.90026566861184,142.05122827640076,145.9344043483702,109180200.0
2022-10-28,153.4937744140625,155.22838459945976,145.68800602170657,146.0625150725111,164762400.0
2022-10-29,153.4937744140625,155.22838459945976,145.68800602170657,146.0625150725111,164762400.0
2022-10-30,153.4937744140625,155.22838459945976,145.68800602170657,146.0625150725111,164762400.0
2022-10-31,151.12840270996094,152.01543120421692,149.7288849047636,150.9510060343384,97943200.0
2022-11-01,148.47720336914062,153.20797707085114,146.9791368105924,152.8433183089133,80379300.0
2022-11-02,142.938232421875,149.97525166506418,142.90866631469993,146.80169249277182,93604600.0
2022-11-03,136.87698364257812,140.74044495007456,136.74885377800044,140.0111123159873,97918500.0
2022-11-04,136.61041259765625,140.8455457973991,132.6615642734104,140.27296098274414,140814800.0
2022-11-05,136.61041259765625,140.8455457973991,132.6615642734104,140.27296098274414,140814800.0
2022-11-06,136.61041259765625,140.8455457973991,132.6615642734104,140.27296098274414,140814800.0
2022-11-07,137.1434783935547,137.37053291778528,133.93503964712596,135.35662722495974,83374600.0
2022-11-08,137.71607971191406,139.62139172038218,135.73178893253106,138.61444628445304,89908500.0
2022-11-09,133.14527893066406,136.77822695953947,132.86886077303504,136.72886334632145,74917800.0
2022-11-10,144.9918212890625,144.9918212890625,137.71607368602153,139.43382798502273,118854000.0
2022-11-11,147.78565979003906,148.09169315452817,142.523817082341,143.95528678900914,93979700.0
2022-11-12,147.78565979003906,148.09169315452817,142.523817082341,143.95528678900914,93979700.0
2022-11-13,147.78565979003906,148.09169315452817,142.523817082341,143.95528678900914,93979700.0
2022-11-14,146.3838348388672,148.35825938761226,145.544698380185,147.0650137183705,73374100.0
2022-11-15,148.1212921142578,151.6258979697989,146.66022247085542,150.2734222564666,89868300.0
2022-11-16,146.8872833251953,147.9534742124063,145.4064651591236,147.22294689122086,64218300.0
2022-11-17,148.7926025390625,149.5428782799837,144.2810362048945,144.55745437595286,80389400.0
2022-11-18,149.35531616210938,150.74728887735557,148.0522039867333,150.36227675012384,74829600.0
2022-11-19,149.35531616210938,150.74728887735557,148.0522039867333,150.36227675012384,74829600.0
2022-11-20,149.35531616210938,150.74728887735557,148.0522039867333,150.36227675012384,74829600.0
2022-11-21,146.1172637939453,148.4470850528785,145.83097890062086,148.2397789385964,58724100.0
2022-11-22,148.25950622558594,148.49644255294848,145.05106689456673,146.23573346771818,51804100.0
2022-11-23,149.13815307617188,149.8884289191742,147.4302651381728,147.53885908183943,58301400.0
2022-11-24,149.13815307617188,149.8884289191742,147.4302651381728,147.53885908183943,58301400.0
2022-11-25,146.21600341796875,146.97616104993173,145.23865789115922,146.4134428504666,35195900.0
2022-11-26,146.21600341796875,146.97616104993173,145.23865789115922,146.4134428504666,35195900.0
2022-11-27,146.21600341796875,146.97616104993173,145.23865789115922,146.4134428504666,35195900.0
2022-11-28,142.375732421875,144.7647839323927,141.54647786060335,143.2839657599813,69246000.0
2022-11-29,139.36473083496094,142.95818228893546,138.55522474324414,142.4448277773216,83763800.0
2022-11-30,146.1370086669922,146.8181874388057,138.75266623992653,139.59178750228543,111380900.0
2022-12-01,146.41339111328125,147.2229120832291,144.73513393459018,146.3146789637452,71250400.0
2022-12-02,145.9197998046875,146.1073724903674,143.78741832063093,144.0934666867535,65447400.0
2022-12-03,145.9197998046875,146.1073724903674,143.78741832063093,144.0934666867535,65447400.0
2022-12-04,145.9197998046875,146.1073724903674,143.78741832063093,144.0934666867535,65447400.0
2022-12-05,144.7549285888672,148.99006226616046,143.90592550087496,145.88034988563246,68826400.0
2022-12-06,141.0824737548828,145.41633393123826,140.1051284296616,145.18927938388143,64727200.0
2022-12-07,139.1376953125,141.53661382163668,138.20971339806968,140.37171061069705,69721100.0
2022-12-08,140.82579040527344,141.6846751168045,139.2956238058851,140.53950554386986,62128300.0
2022-12-09,140.3420867919922,143.70848393310538,139.09818980739163,140.51977775341376,76097000.0
2022-12-10,140.3420867919922,143.70848393310538,139.09818980739163,140.51977775341376,76097000.0
2022-12-11,140.3420867919922,143.70848393310538,139.09818980739163,140.51977775341376,76097000.0
2022-12-12,142.6422576904297,142.6521243868473,139.25611292551483,140.8751398938642,70462700.0
2022-12-13,143.60975646972656,148.05221126240446,142.39548971088675,147.58822033452066,93886200.0
2022-12-14,141.37863159179688,144.78450984521314,139.35484405860026,143.49126458622354,82291200.0
2022-12-15,134.7544708251953,139.98669871245937,134.29047986707778,139.3055198563437,98931900.0
2022-12-16,132.78990173339844,135.8897473019235,132.01987745650547,134.94203206743774,160156900.0
2022-12-17,132.78990173339844,135.8897473019235,132.01987745650547,134.94203206743774,160156900.0
2022-12-18,132.78990173339844,135.8897473019235,132.01987745650547,134.94203206743774,160156900.0
2022-12-19,130.67726135253906,133.47107341378072,129.64070069453433,133.38222793972224,79592600.0
2022-12-20,130.60813903808594,131.5459873422408,128.2289547136537,129.70977258242192,77432800.0
2022-12-21,133.71786499023438,135.06047393891612,131.05239555108,131.27945009767515,85928000.0
2022-12-22,130.53903198242188,132.83923763447277,128.6337201487229,132.63193156053958,77852100.0
2022-12-23,130.17379760742188,130.72663401357696,127.98218538040544,129.24581575552057,63814900.0
2022-12-24,130.17379760742188,130.72663401357696,127.98218538040544,129.24581575552057,63814900.0
2022-12-25,130.17379760742188,130.72663401357696,127.98218538040544,129.24581575552057,63814900.0
2022-12-26,130.17379760742188,130.72663401357696,127.98218538040544,129.24581575552057,63814900.0
2022-12-27,128.3671875,129.72954501138923,127.07394206581392,129.6999298536339,69007800.0
2022-12-28,124.42820739746094,129.3543934066322,124.26038315698912,128.01178441919723,85438400.0
2022-12-29,127.95255279541016,128.8114224477477,126.09659687618785,126.3532665830452,75703700.0
2022-12-30,128.26844787597656,128.28819633379305,125.80042540883515,126.767896482437,77034200.0
2022-12-31,128.26844787597656,128.28819633379305,125.80042540883515,126.767896482437,77034200.0
2023-01-01,128.26844787597656,128.28819633379305,125.80042540883515,126.767896482437,77034200.0
2023-01-02,128.26844787597656,128.28819633379305,125.80042540883515,126.767896482437,77034200.0
2023-01-03,123.4706039428711,129.2260441509053,122.5821116407929,128.61397753423014,112117500.0
2023-01-04,124.74411010742188,127.0147007417209,123.48047994051213,125.26733126729889,89113600.0
2023-01-05,123.42125701904295,126.1360903730334,123.16458728849295,125.50427521319664,80962700.0
2023-01-06,127.96239471435548,128.62382484382712,123.2928868985485,124.39856687801247,87754700.0
2023-01-07,127.96239471435548,128.62382484382712,123.2928868985485,124.39856687801247,87754700.0
2023-01-08,127.96239471435548,128.62382484382712,123.2928868985485,124.39856687801247,87754700.0
2023-01-09,128.4856414794922,131.70396238313268,128.22897177101316,128.80155656407595,70790800.0
2023-01-10,129.0582275390625,129.58144872233615,126.48160347682452,128.5942366688145,63896200.0
2023-01-11,131.78292846679688,131.80266185993827,128.7916774670581,129.5715682785917,69458900.0
2023-01-12,131.7039794921875,132.54310080025633,129.75917030810112,132.1679704181571,71379600.0
2023-01-13,133.0366973876953,133.19465493922883,129.97634891095512,130.34161256817276,57809700.0
2023-01-14,133.0366973876953,133.19465493922883,129.97634891095512,130.34161256817276,57809700.0
2023-01-15,133.0366973876953,133.19465493922883,129.97634891095512,130.34161256817276,57809700.0
2023-01-16,133.0366973876953,133.19465493922883,129.97634891095512,130.34161256817276,57809700.0
2023-01-17,134.2016143798828,135.53434166770566,132.4147629011091,133.1058083537203,63646600.0
2023-01-18,133.48094177246094,136.83745656269951,133.30323577852656,135.0703537024429,69672800.0
2023-01-19,133.5401611328125,134.50762460018578,132.05934324730586,132.36537653345854,58280400.0
2023-01-20,136.10694885253906,136.25503972906995,132.50363014524083,133.55007272593946,80223600.0
2023-01-21,136.10694885253906,136.25503972906995,132.50363014524083,133.55007272593946,80223600.0
2023-01-22,136.10694885253906,136.25503972906995,132.50363014524083,133.55007272593946,80223600.0
2023-01-23,139.30551147460938,141.48725702280552,136.1365537453342,136.35374163026458,81760300.0
2023-01-24,140.70733642578125,141.32928485597137,138.50585770726414,138.51572440513698,66435100.0
2023-01-25,140.04591369628906,140.60861677861874,137.03491367991992,139.0883167228264,65799300.0
2023-01-26,142.1190643310547,142.4053492196724,140.08539469738815,141.33915831562229,54105100.0
2023-01-27,144.06387329101562,145.34725220094586,141.2503274776649,141.3293062635936,70555800.0
2023-01-28,144.06387329101562,145.34725220094586,141.2503274776649,141.3293062635936,70555800.0
2023-01-29,144.06387329101562,145.34725220094586,141.2503274776649,141.3293062635936,70555800.0
2023-01-30,141.17132568359375,143.68871946900538,141.02324989890042,143.10626796433064,64015300.0
2023-01-31,142.44479370117188,142.4941573072672,140.46050327086488,140.87513044748167,65874500.0
2023-02-01,143.5702667236328,144.7351849828254,139.51283893795213,142.1289453100569,77663600.0
2023-02-02,148.89134216308594,149.24672407231745,146.2752209542802,146.9958815985471,118339000.0
2023-02-03,152.52427673339844,155.36745253753844,145.93957351960248,146.13701293629845,154357300.0
2023-02-04,152.52427673339844,155.36745253753844,145.93957351960248,146.13701293629845,154357300.0
2023-02-05,152.52427673339844,155.36745253753844,145.93957351960248,146.13701293629845,154357300.0
2023-02-06,149.7897186279297,151.14220972733875,148.851869952114,150.6189884114522,69858300.0
2023-02-07,152.67234802246094,153.24493285853742,148.71363285221915,148.71363285221915,83322600.0
2023-02-08,149.97726440429688,152.60325227526124,149.2368553096487,151.91220679965525,64120100.0
2023-02-09,148.940673828125,152.35643407265164,148.49643142830433,151.81346444457745,56007100.0
2023-02-10,149.30653381347656,149.63281307537432,147.53673245711806,147.77403058031547,57450700.0
2023-02-11,149.30653381347656,149.63281307537432,147.53673245711806,147.77403058031547,57450700.0
2023-02-12,149.30653381347656,149.63281307537432,147.53673245711806,147.77403058031547,57450700.0
2023-02-13,152.11447143554688,152.51983488560623,149.21751602061343,149.2471763928944,62199000.0
2023-02-14,151.47181701660156,152.03539434579272,149.15821711991074,150.40399819813007,61707600.0
2023-02-15,153.57777404785156,153.745854522139,151.1554147270533,151.38281594677636,65573800.0
2023-02-16,151.97605895996094,154.5664988468429,151.6201193880744,151.77830301928833,68167900.0
2023-02-17,150.82913208007812,151.27405274729716,149.14831228910668,150.6313912376096,59144100.0
2023-02-18,150.82913208007812,151.27405274729716,149.14831228910668,150.6313912376096,59144100.0
2023-02-19,150.82913208007812,151.27405274729716,149.14831228910668,150.6313912376096,59144100.0
2023-02-20,150.82913208007812,151.27405274729716,149.14831228910668,150.6313912376096,59144100.0
2023-02-21,146.8050537109375,149.59324968756485,146.73585119733022,148.50565230235682,58867200.0
2023-02-22,147.23019409179688,148.25845552223066,145.4999353225789,147.19063687139987,51011300.0
2023-02-23,147.7146453857422,148.644043866108,145.57902333709038,148.39686406118764,48394200.0
2023-02-24,145.05502319335938,145.5296042594395,144.07618560082526,145.45050490064946,55469600.0
2023-02-25,145.05502319335938,145.5296042594395,144.07618560082526,145.45050490064946,55469600.0
2023-02-26,145.05502319335938,145.5296042594395,144.07618560082526,145.45050490064946,55469600.0
2023-02-27,146.2513885498047,147.4872879410314,145.78668917177046,146.0437659006096,44998500.0
2023-02-28,145.7471160888672,147.39827551462352,145.17365708267755,145.39117653628946,50547000.0
2023-03-01,143.67080688476562,145.56914623363537,143.37418806129784,145.17366452678502,55479000.0
2023-03-02,144.2640380859375,145.05501655095708,142.27670261816016,142.75129874916755,52238100.0
2023-03-03,149.32627868652344,149.40537804304904,145.66802019550744,146.3700024688502,70732300.0
2023-03-04,149.32627868652344,149.40537804304904,145.66802019550744,146.3700024688502,70732300.0
2023-03-05,149.32627868652344,149.40537804304904,145.66802019550744,146.3700024688502,70732300.0
2023-03-06,152.09471130371094,154.53684949594242,151.72888994336137,152.05515407809082,87558000.0
2023-03-07,149.8898468017578,152.29242737720674,149.42514753967646,151.96614820893737,56182000.0
2023-03-08,151.14552307128906,151.73876071934626,150.11726157953802,151.08620232381537,47204800.0
2023-03-09,148.89125061035156,152.79668921738386,148.53531102339875,151.82774843104707,53833600.0
2023-03-10,146.82481384277344,149.237291312372,145.9448542824683,148.51553045848686,68572400.0
2023-03-11,146.82481384277344,149.237291312372,145.9448542824683,148.51553045848686,68572400.0
2023-03-12,146.82481384277344,149.237291312372,145.9448542824683,148.51553045848686,68572400.0
2023-03-13,148.77259826660156,151.41247705797895,146.03384150790953,146.1426012372918,84457100.0
2023-03-14,150.86868286132812,151.66954312555754,148.40678132116508,149.57346291926223,73695900.0
2023-03-15,151.26416015625,151.5212217243897,148.2287848840252,149.4844625281262,77167900.0
2023-03-16,154.09193420410156,154.69505367945354,149.9294186304983,150.4435569750594,76161100.0
2023-03-17,153.2515106201172,154.97188784795392,152.53963142836827,154.31932940774055,98944600.0
2023-03-18,153.2515106201172,154.97188784795392,152.53963142836827,154.31932940774055,98944600.0
2023-03-19,153.2515106201172,154.97188784795392,152.53963142836827,154.31932940774055,98944600.0
2023-03-20,155.6244354248047,156.03971087014546,152.4110972116962,153.3207323821306,73641400.0
2023-03-21,157.4832305908203,157.60187209543255,154.77413390443738,155.5453489444009,73938300.0
2023-03-22,156.04959106445312,160.31096943804832,156.029812451383,157.50300984854792,75701800.0
2023-03-23,157.13717651367188,159.7276317574304,155.90127718884906,157.03831361968307,67622100.0
2023-03-24,158.44227600097656,158.53125712176995,156.06935559319226,157.06795670652497,59196500.0
2023-03-25,158.44227600097656,158.53125712176995,156.06935559319226,157.06795670652497,59196500.0
2023-03-26,158.44227600097656,158.53125712176995,156.06935559319226,157.06795670652497,59196500.0
2023-03-27,156.4945068359375,158.9564235953307,156.08912825748425,158.13578467553296,52390300.0
2023-03-28,155.87159729003906,156.70213299816345,154.22043780927265,156.1879947191645,45992200.0
2023-03-29,158.95643615722656,159.23327640666747,157.5524562960156,157.5722198233599,51305700.0
2023-03-30,160.5284881591797,160.6372479005565,159.45078759523014,159.70784921727477,49501700.0
2023-03-31,163.03982543945312,163.1387034155815,160.08356404514288,160.60758412796915,68749800.0
2023-04-01,163.03982543945312,163.1387034155815,160.08356404514288,160.60758412796915,68749800.0
2023-04-02,163.03982543945312,163.1387034155815,160.08356404514288,160.60758412796915,68749800.0
2023-04-03,164.29551696777344,164.41415847965385,162.36751696640553,162.41695595857647,56976200.0
2023-04-04,163.76161193847656,164.9579540581038,163.24747358574663,164.7206710388915,46278300.0
2023-04-05,161.91268920898438,163.1881457283857,159.9748075653386,162.88164511746857,51511700.0
2023-04-06,162.80252075195312,163.09913955417102,160.17252383849814,160.59766588857192,45390100.0
2023-04-07,162.80252075195312,163.09913955417102,160.17252383849814,160.59766588857192,45390100.0
2023-04-08,162.80252075195312,163.09913955417102,160.17252383849814,160.59766588857192,45390100.0
2023-04-09,162.80252075195312,163.09913955417102,160.17252383849814,160.59766588857192,45390100.0
2023-04-10,160.2021942138672,160.2021942138672,158.2741945090455,159.59907481013732,47716900.0
2023-04-11,158.98609924316406,160.52849925536958,158.69936213850443,160.5186174915291,47644200.0
